,SRC_UID,EOM,WEIGHTED,COUNTRY,PSU,PSU_SCORE
6755,208033650897500,31.05.2017,0.4743,U.S.A.,US,4.0
6756,206670694,31.05.2017,0.5868,U.S.A.,US,4.0
6757,186711785308213,31.05.2017,0.3838,U.S.A.,US,4.0
6758,206670723,31.05.2017,0.4807,U.S.A.,US,4.0
6759,203221423898215,31.05.2017,0.5305,U.S.A.,US,4.0
6760,438677131,31.05.2017,0.6468,U.S.A.,US,4.0
6761,192290937586348,31.05.2017,0.6107,U.S.A.,US,4.0
6762,1461078666,31.05.2017,0.2295,SWITZERLAND,Switzerland,4.0
6763,206670719,31.05.2017,0.9842,SWITZERLAND,Switzerland,4.0
6764,189669396589741,31.05.2017,0.20800000000000002,TAIWAN,Emerging Asia (ex-China),4.0
6765,192291882972375,31.05.2017,0.1111,BRAZIL,Latin America,4.0
6766,197500691926156,31.05.2017,0.115,CHINA,China,4.0
6767,301519260,31.05.2017,0.2498,U.S.A.,US,4.0
6768,206670698,31.05.2017,0.153,FRANCE,Eurozone,4.0
6769,369592842106,30.06.2017,0.6101,U.S.A.,US,3.0
6770,269286596864,30.06.2017,0.9402,U.S.A.,US,3.0
6771,196843241101444,30.06.2017,0.6097,U.S.A.,US,3.0
6772,413976258580,30.06.2017,0.61,U.S.A.,US,3.0
6773,269297001426,30.06.2017,0.9404,U.S.A.,US,3.0
6774,182009288255,30.06.2017,0.322,FRANCE,Eurozone,4.0
6775,206670716,30.06.2017,0.2674,UNITED KINGDOM,UK,3.0
6776,194188765697875,30.06.2017,0.3062,UNITED KINGDOM,UK,3.0
6777,1477794168859,30.06.2017,0.2775,CHINA,China,4.0
6778,269287883541,30.06.2017,0.9983,JAPAN,Japan,4.0
6779,188703129863464,30.06.2017,0.9984,RUSSIA,World,4.0
6780,269289662016,30.06.2017,0.3082,UNITED KINGDOM,UK,3.0
6781,613346505712,30.06.2017,0.5852,AUSTRALIA,Australia,3.0
6782,1489765858,30.06.2017,0.5854,AUSTRALIA,Australia,3.0
6783,55902523917,30.06.2017,0.2769,CHINA,China,4.0
6784,196842445088146,30.06.2017,0.6098,U.S.A.,US,3.0
6785,52079200642,30.06.2017,0.5907,U.S.A.,US,3.0
6786,206670716,31.03.2017,0.2723,UNITED KINGDOM,UK,3.0
6787,206670693,31.03.2017,0.0425,MEXICO,Latin America,4.0
6788,195667467951412,30.06.2017,0.4188,U.S.A.,US,3.0
6789,269287883541,31.12.2017,0.9995,JAPAN,Japan,3.0
6790,196843241101444,31.12.2017,0.6075,U.S.A.,US,3.0
6791,206670698,31.12.2017,0.1704,FRANCE,Eurozone,4.0
6792,413976258580,31.12.2017,0.6073,U.S.A.,US,3.0
6793,269286596864,31.12.2017,0.9388,U.S.A.,US,3.0
6794,301519260,31.12.2017,0.2148,JAPAN,Japan,3.0
6795,438677131,31.01.2018,0.7236,U.S.A.,US,4.0
6796,192290937586348,31.01.2018,0.6835,U.S.A.,US,4.0
6797,275505523,31.01.2018,0.3865,UNITED KINGDOM,UK,2.0
6798,195257191859232,31.01.2018,0.9994,JAPAN,Japan,4.0
6799,206670727,31.01.2018,0.2431,UNITED KINGDOM,UK,2.0
6800,189669396589741,31.01.2018,0.217,TAIWAN,Emerging Asia (ex-China),4.0
6801,206670719,31.01.2018,0.9903,SWITZERLAND,Switzerland,5.0
6802,1461078666,31.01.2018,0.2092,GERMANY,Eurozone,4.0
6803,197500691926156,31.12.2015,0.1287,CHINA,China,3.0
6804,38326395382,31.12.2015,0.6403,U.S.A.,US,4.0
6805,1451747082532,31.12.2015,0.6403,U.S.A.,US,4.0
6806,206670722,31.12.2015,0.1886,FRANCE,Eurozone,4.0
6807,108219608754,31.12.2015,0.1886,FRANCE,Eurozone,4.0
6808,27160283895,31.12.2015,0.2659,ITALY,Eurozone,4.0
6809,186759829869822,30.04.2019,0.5974,U.S.A.,US,2.0
6810,207934051132,30.04.2019,0.7436,U.S.A.,US,2.0
6811,656760542396,30.04.2019,0.4875,U.S.A.,US,2.0
6812,203221423898215,30.04.2019,0.6344,U.S.A.,US,2.0
6813,105401395916,30.04.2019,0.4526,U.S.A.,US,2.0
6814,206670693,28.02.2017,0.0407,MEXICO,Latin America,3.0
6815,108392384369,28.02.2017,0.0407,MEXICO,Latin America,3.0
6816,181703187068,28.02.2017,0.1017,BRAZIL,Latin America,3.0
6817,206670694,30.04.2019,0.547,U.S.A.,US,2.0
6818,189669356346606,31.05.2017,0.2817,CHINA,China,4.0
6819,206670764,31.05.2017,0.3703,RUSSIA,World,4.0
6820,638750702637,31.05.2017,1.0009,RUSSIA,World,4.0
6821,28283084613,31.05.2017,0.5286,CHINA,China,4.0
6822,206670770,31.05.2017,0.3106,CHINA,China,4.0
6823,206670715,31.05.2017,0.3429,CHINA,China,4.0
6824,275505523,31.05.2017,0.322,UNITED KINGDOM,UK,3.0
6825,195257191859232,31.05.2017,1.0012,JAPAN,Japan,4.0
6826,196842445088146,31.05.2017,0.6082,U.S.A.,US,4.0
6827,188703129863464,31.05.2017,0.9998,RUSSIA,World,4.0
6828,55902523917,31.05.2017,0.2748,CHINA,China,4.0
6829,194188765697875,31.05.2017,0.3091,UNITED KINGDOM,UK,3.0
6830,269297001426,31.05.2017,0.9411,U.S.A.,US,4.0
6831,369592842106,31.05.2017,0.6092,U.S.A.,US,4.0
6832,269287883541,31.05.2017,0.9989,JAPAN,Japan,4.0
6833,413976258580,31.05.2017,0.6082,U.S.A.,US,4.0
6834,269286596864,31.05.2017,0.9412,U.S.A.,US,4.0
6835,52079200642,31.05.2017,0.5882,U.S.A.,US,4.0
6836,525288498953,31.08.2017,0.5138,BRAZIL,Latin America,4.0
6837,181703187068,31.08.2017,0.1023,BRAZIL,Latin America,4.0
6838,206670693,31.08.2017,0.042,MEXICO,Latin America,4.0
6839,181701414249,31.08.2017,0.1739,SINGAPORE,Emerging Asia (ex-China),3.0
6840,182009288255,30.09.2017,0.3201,FRANCE,Eurozone,4.0
6841,194188765697875,30.09.2017,0.3036,UNITED KINGDOM,UK,3.0
6842,196842445088146,30.09.2017,0.6052,U.S.A.,US,3.0
6843,1477794168859,30.09.2017,0.2939,CHINA,China,4.0
6844,269297001426,30.09.2017,0.9391,U.S.A.,US,3.0
6845,206670716,30.09.2017,0.2657,UNITED KINGDOM,UK,3.0
6846,269287883541,30.09.2017,0.9987,JAPAN,Japan,3.0
6847,369592842106,30.09.2017,0.6047,U.S.A.,US,3.0
6848,1489765858,30.09.2017,0.5825,AUSTRALIA,Australia,4.0
6849,52079200642,30.09.2017,0.5856,U.S.A.,US,3.0
6850,413976258580,30.09.2017,0.6046,U.S.A.,US,3.0
6851,613346505712,30.09.2017,0.5825,AUSTRALIA,Australia,4.0
6852,188703129863464,30.09.2017,1.0008,RUSSIA,World,4.0
6853,55902523917,30.09.2017,0.2934,CHINA,China,4.0
6854,195257191859232,31.08.2017,1.0014,JAPAN,Japan,3.0
6855,275505523,31.08.2017,0.3335,UNITED KINGDOM,UK,3.0
6856,206670715,31.08.2017,0.2981,CHINA,China,4.0
6857,301519260,30.04.2017,0.2602,U.S.A.,US,4.0
6858,206670698,30.04.2017,0.1509,U.S.A.,US,4.0
6859,192290937586348,31.08.2017,0.7066,U.S.A.,US,3.0
6860,438677131,31.08.2017,0.743,U.S.A.,US,3.0
6861,189669356346606,31.08.2017,0.267,CHINA,China,4.0
6862,28283084613,31.08.2017,0.5559,CHINA,China,4.0
6863,206670764,31.08.2017,0.4527,RUSSIA,World,3.0
6864,638750702637,31.08.2017,1.0013,RUSSIA,World,3.0
6865,206670770,31.08.2017,0.3284,CHINA,China,4.0
6866,206670727,31.08.2017,0.2176,UNITED KINGDOM,UK,3.0
6867,189669396589741,31.08.2017,0.2332,TAIWAN,Emerging Asia (ex-China),3.0
6868,206670719,31.08.2017,0.9648,SWITZERLAND,Switzerland,5.0
6869,1461078666,31.08.2017,0.1911,SWITZERLAND,Switzerland,5.0
6870,195667467951412,31.01.2018,0.2783,U.S.A.,US,4.0
6871,197500691926156,28.02.2018,0.1257,CHINA,China,2.0
6872,181703385384,28.02.2017,0.1017,BRAZIL,Latin America,3.0
6873,525288498953,28.02.2017,0.5384,BRAZIL,Latin America,3.0
6874,573917296406,28.02.2017,0.5384,BRAZIL,Latin America,3.0
6875,181701414249,28.02.2017,0.1453,INDONESIA,Emerging Asia (ex-China),4.0
6876,181703132840,28.02.2017,0.1453,INDONESIA,Emerging Asia (ex-China),4.0
6877,460145818838,31.10.2015,0.2094,JAPAN,Japan,4.0
6878,206670693,31.10.2015,0.0566,PHILIPPINES,Emerging Asia (ex-China),3.0
6879,108392384369,31.10.2015,0.0566,PHILIPPINES,Emerging Asia (ex-China),3.0
6880,38326395382,31.10.2015,0.5982,U.S.A.,US,4.0
6881,1451747082532,31.10.2015,0.5982,U.S.A.,US,4.0
6882,181701414249,31.10.2015,0.1584,KOREA (REP.),Emerging Asia (ex-China),3.0
6883,181703132840,31.10.2015,0.1584,KOREA (REP.),Emerging Asia (ex-China),3.0
6884,181703385384,31.10.2015,0.0948,SOUTH AFRICA,EMEA,3.0
6885,206670722,31.10.2015,0.21,FRANCE,Eurozone,4.0
6886,108219608754,31.10.2015,0.21,FRANCE,Eurozone,4.0
6887,63446153971,31.03.2017,0.813,U.S.A.,US,4.0
6888,208033650897500,31.03.2017,0.4752,U.S.A.,US,4.0
6889,206670694,31.03.2017,0.6061,U.S.A.,US,4.0
6890,272675524722,31.03.2017,0.534,U.S.A.,US,4.0
6891,206670723,31.03.2017,0.5208,U.S.A.,US,4.0
6892,206670742,31.03.2017,0.9237,U.S.A.,US,4.0
6893,880886802006,31.03.2017,0.4514,U.S.A.,US,4.0
6894,203221423898215,31.03.2017,0.5217,U.S.A.,US,4.0
6895,656760542396,31.03.2017,0.451,U.S.A.,US,4.0
6896,1134069654772,31.03.2017,0.5608,U.S.A.,US,4.0
6897,105401395916,31.03.2017,0.4724,U.S.A.,US,4.0
6898,207934051132,31.03.2017,0.6732,U.S.A.,US,4.0
6899,186759829869822,31.03.2017,0.5323,U.S.A.,US,4.0
6900,196843241101444,31.05.2017,0.6088,U.S.A.,US,4.0
6901,269289662016,31.05.2017,0.3118,UNITED KINGDOM,UK,3.0
6902,196843241101444,31.08.2017,0.606,U.S.A.,US,3.0
6903,369592842106,31.08.2017,0.6066,U.S.A.,US,3.0
6904,206670716,31.08.2017,0.2653,UNITED KINGDOM,UK,3.0
6905,188703129863464,31.08.2017,0.9993,RUSSIA,World,3.0
6906,55902523917,31.08.2017,0.2899,CHINA,China,4.0
6907,269287883541,31.08.2017,0.9993,JAPAN,Japan,3.0
6908,269286596864,31.08.2017,0.9391,U.S.A.,US,3.0
6909,269297001426,31.08.2017,0.9389,U.S.A.,US,3.0
6910,1489765858,31.08.2017,0.5838,AUSTRALIA,Australia,4.0
6911,182009288255,31.08.2017,0.319,FRANCE,Eurozone,4.0
6912,269289662016,31.08.2017,0.3051,UNITED KINGDOM,UK,3.0
6913,196842445088146,31.08.2017,0.6058,U.S.A.,US,3.0
6914,413976258580,31.08.2017,0.6056,U.S.A.,US,3.0
6915,52079200642,31.08.2017,0.5857,U.S.A.,US,3.0
6916,194188765697875,31.08.2017,0.3037,UNITED KINGDOM,UK,3.0
6917,613346505712,31.08.2017,0.584,AUSTRALIA,Australia,4.0
6918,1477794168859,31.08.2017,0.2895,CHINA,China,4.0
6919,206670698,31.03.2017,0.15,GERMANY,Eurozone,4.0
6920,301519260,31.03.2017,0.2582,U.S.A.,US,4.0
6921,197500691926156,31.03.2017,0.1256,CHINA,China,3.0
6922,192291882972375,31.03.2017,0.1211,BRAZIL,Latin America,4.0
6923,210435370127300,31.08.2017,0.1152,FRANCE,Eurozone,4.0
6924,210435370127300,31.12.2017,0.1617,FRANCE,Eurozone,4.0
6925,206670770,31.01.2018,0.4246,CHINA,China,3.0
6926,638750702637,31.01.2018,0.9959,RUSSIA,World,4.0
6927,206670715,31.01.2018,0.3098,CHINA,China,3.0
6928,28283084613,31.01.2018,0.6443,CHINA,China,3.0
6929,189669356346606,31.01.2018,0.2551,CHINA,China,3.0
6930,206670764,31.01.2018,0.5508,RUSSIA,World,4.0
6931,196842445088146,31.01.2018,0.609,U.S.A.,US,4.0
6932,1477794168859,31.01.2018,0.3059,CHINA,China,3.0
6933,194188765697875,31.01.2018,0.298,UNITED KINGDOM,UK,2.0
6934,369592842106,31.01.2018,0.6107,U.S.A.,US,4.0
6935,525288498953,31.10.2015,0.4199,MEXICO,Latin America,1.0
6936,573917296406,31.10.2015,0.4199,MEXICO,Latin America,1.0
6937,192291882972375,31.10.2015,0.1022,CHINA,China,3.0
6938,193339234544861,31.10.2015,0.1022,CHINA,China,3.0
6939,613346505712,29.02.2016,0.5838,AUSTRALIA,Australia,3.0
6940,1489765858,29.02.2016,0.5770000000000001,AUSTRALIA,Australia,3.0
6941,194188765697875,29.02.2016,0.3211,UNITED KINGDOM,UK,3.0
6942,206670716,29.02.2016,0.2744,UNITED KINGDOM,UK,3.0
6943,206670715,29.02.2016,0.2577,CHINA,China,4.0
6944,182009288255,29.02.2016,0.3263,FRANCE,Eurozone,3.0
6945,880886802006,29.02.2016,0.5264,U.S.A.,US,4.0
6946,413976258580,29.02.2016,0.6064,U.S.A.,US,4.0
6947,206670694,29.02.2016,0.6571,U.S.A.,US,4.0
6948,188703102004066,29.02.2016,0.9939,BRAZIL,Latin America,2.0
6949,206670716,31.05.2017,0.2694,UNITED KINGDOM,UK,3.0
6950,182009288255,31.05.2017,0.3233,FRANCE,Eurozone,4.0
6951,1489765858,31.05.2017,0.5771,AUSTRALIA,Australia,4.0
6952,613346505712,31.05.2017,0.5770000000000001,AUSTRALIA,Australia,4.0
6953,1477794168859,31.05.2017,0.275,CHINA,China,4.0
6954,525288498953,31.05.2017,0.5145,BRAZIL,Latin America,4.0
6955,206670693,31.05.2017,0.0424,MEXICO,Latin America,4.0
6956,181703187068,31.05.2017,0.1041,BRAZIL,Latin America,4.0
6957,181701414249,31.05.2017,0.1555,INDONESIA,Emerging Asia (ex-China),4.0
6958,210435370127300,31.05.2017,0.21,FRANCE,Eurozone,4.0
6959,63446153971,30.06.2017,0.8487,U.S.A.,US,3.0
6960,105401395916,30.06.2017,0.5255,U.S.A.,US,3.0
6961,203221423898215,30.06.2017,0.5282,U.S.A.,US,3.0
6962,656760542396,30.06.2017,0.4451,U.S.A.,US,3.0
6963,186759829869822,30.06.2017,0.4779,U.S.A.,US,3.0
6964,206670742,30.06.2017,0.924,U.S.A.,US,3.0
6965,195257191859232,31.03.2017,1.0022,JAPAN,Japan,5.0
6966,195667467951412,31.05.2017,0.435,U.S.A.,US,4.0
6967,272675524722,31.08.2017,0.5575,U.S.A.,US,3.0
6968,206670723,31.08.2017,0.4869,U.S.A.,US,3.0
6969,207934051132,31.08.2017,0.7052,U.S.A.,US,3.0
6970,656760542396,31.08.2017,0.4279,U.S.A.,US,3.0
6971,63446153971,31.08.2017,0.8533,U.S.A.,US,3.0
6972,208033650897500,31.08.2017,0.4941,U.S.A.,US,3.0
6973,186759829869822,31.08.2017,0.4645,U.S.A.,US,3.0
6974,203221423898215,31.08.2017,0.5321,U.S.A.,US,3.0
6975,206670694,31.08.2017,0.5854,U.S.A.,US,3.0
6976,105401395916,31.08.2017,0.5166,U.S.A.,US,3.0
6977,880886802006,31.08.2017,0.3712,U.S.A.,US,3.0
6978,186711785308213,31.08.2017,0.3552,U.S.A.,US,3.0
6979,1134069654772,31.08.2017,0.5614,U.S.A.,US,3.0
6980,613346505712,31.01.2018,0.5735,AUSTRALIA,Australia,4.0
6981,206670716,31.01.2018,0.2626,UNITED KINGDOM,UK,2.0
6982,413976258580,31.01.2018,0.6094,U.S.A.,US,4.0
6983,1489765858,31.01.2018,0.5735,AUSTRALIA,Australia,4.0
6984,269297001426,31.01.2018,0.9411,U.S.A.,US,4.0
6985,188703129863464,31.01.2018,0.9981,RUSSIA,World,4.0
6986,182009288255,31.01.2018,0.3232,FRANCE,Eurozone,4.0
6987,196843241101444,31.01.2018,0.6102,U.S.A.,US,4.0
6988,269289662016,31.01.2018,0.2975,UNITED KINGDOM,UK,2.0
6989,269287883541,31.01.2018,0.9992,JAPAN,Japan,4.0
6990,269286596864,31.01.2018,0.9422,U.S.A.,US,4.0
6991,52079200642,31.01.2018,0.5920000000000001,U.S.A.,US,4.0
6992,55902523917,31.01.2018,0.3055,CHINA,China,3.0
6993,197500691926156,31.01.2018,0.1207,CHINA,China,3.0
6994,192291882972375,31.01.2018,0.1369,BRAZIL,Latin America,4.0
6995,181703187068,31.01.2018,0.0893,BRAZIL,Latin America,4.0
6996,206670693,31.01.2018,0.04,CHINA,China,3.0
6997,63446153971,29.02.2016,0.8097,U.S.A.,US,4.0
6998,105401395916,29.02.2016,0.3842,U.S.A.,US,4.0
6999,188703112484212,29.02.2016,0.4552,BRAZIL,Latin America,2.0
7000,656760542396,29.02.2016,0.4467,U.S.A.,US,4.0
7001,203221423898215,29.02.2016,0.4658,U.S.A.,US,4.0
7002,195788173009015,31.12.2015,0.1881,FRANCE,Eurozone,4.0
7003,525288498953,31.12.2015,0.4149,BRAZIL,Latin America,1.0
7004,573917296406,31.12.2015,0.4149,BRAZIL,Latin America,1.0
7005,186761292782742,31.12.2015,0.2358,FRANCE,Eurozone,4.0
7006,1540205570554,31.12.2015,0.2358,FRANCE,Eurozone,4.0
7007,108392362467,31.12.2015,0.2659,ITALY,Eurozone,4.0
7008,301519260,31.12.2015,0.20199999999999999,JAPAN,Japan,4.0
7009,460145818838,31.12.2015,0.20199999999999999,JAPAN,Japan,4.0
7010,269286596864,31.01.2016,0.9437,U.S.A.,US,3.0
7011,181701414249,31.12.2015,0.1627,KOREA (REP.),Emerging Asia (ex-China),3.0
7012,181703132840,31.12.2015,0.1627,KOREA (REP.),Emerging Asia (ex-China),3.0
7013,272675524722,30.06.2017,0.5312,U.S.A.,US,3.0
7014,206670694,30.06.2017,0.5774,U.S.A.,US,3.0
7015,1134069654772,30.06.2017,0.5575,U.S.A.,US,3.0
7016,206670723,30.06.2017,0.4789,U.S.A.,US,3.0
7017,880886802006,30.06.2017,0.4123,U.S.A.,US,3.0
7018,207934051132,30.06.2017,0.6729999999999999,U.S.A.,US,3.0
7019,208033650897500,30.06.2017,0.5062,U.S.A.,US,3.0
7020,186711785308213,30.06.2017,0.3762,U.S.A.,US,3.0
7021,27160283895,30.06.2017,0.2172,ITALY,Eurozone,4.0
7022,186761292782742,30.06.2017,0.2085,FRANCE,Eurozone,4.0
7023,206670722,30.06.2017,0.1868,FRANCE,Eurozone,4.0
7024,38326395382,30.06.2017,0.5943,U.S.A.,US,3.0
7025,195788173009015,30.06.2017,0.1634,FRANCE,Eurozone,4.0
7026,192290937586348,30.06.2017,0.7042,U.S.A.,US,3.0
7027,438677131,30.06.2017,0.6514,U.S.A.,US,3.0
7028,269286596864,30.09.2017,0.9381,U.S.A.,US,3.0
7029,269289662016,30.09.2017,0.3045,UNITED KINGDOM,UK,3.0
7030,196843241101444,30.09.2017,0.6043,U.S.A.,US,3.0
7031,28283084613,30.11.2017,0.5568,CHINA,China,4.0
7032,189669356346606,30.11.2017,0.2419,CHINA,China,4.0
7033,206670764,30.11.2017,0.4647,RUSSIA,World,4.0
7034,195257191859232,30.11.2017,0.9986,JAPAN,Japan,3.0
7035,275505523,30.11.2017,0.3668,UNITED KINGDOM,UK,2.0
7036,192290937586348,30.11.2017,0.7128,U.S.A.,US,3.0
7037,438677131,30.11.2017,0.7416,U.S.A.,US,3.0
7038,192291882972375,30.11.2017,0.1268,BRAZIL,Latin America,4.0
7039,197500691926156,30.11.2017,0.1238,CHINA,China,4.0
7040,195667467951412,31.12.2017,0.2988,U.S.A.,US,3.0
7041,195788173009015,31.12.2017,0.1772,FRANCE,Eurozone,4.0
7042,27160283895,31.12.2017,0.1888,FRANCE,Eurozone,4.0
7043,206670693,30.11.2017,0.044000000000000004,MEXICO,Latin America,4.0
7044,52079200642,31.10.2015,0.5820000000000001,U.S.A.,US,4.0
7045,186759829869822,31.10.2015,0.5338,U.S.A.,US,4.0
7046,186494805556422,31.10.2015,0.11,ITALY,Eurozone,4.0
7047,203221423898215,31.10.2015,0.5658,U.S.A.,US,4.0
7048,203221423898215,30.11.2015,0.5139,U.S.A.,US,4.0
7049,369592842106,30.11.2018,0.6433,U.S.A.,US,3.0
7050,613346505712,30.11.2018,0.5657,AUSTRALIA,Australia,3.0
7051,413976258580,30.11.2018,0.6431,U.S.A.,US,3.0
7052,108392362467,31.10.2016,0.2401,ITALY,Eurozone,3.0
7053,192291882972375,31.10.2016,0.1024,BRAZIL,Latin America,4.0
7054,193339234544861,31.10.2016,0.1024,BRAZIL,Latin America,4.0
7055,525288498953,31.10.2016,0.5159,BRAZIL,Latin America,4.0
7056,196843241101444,30.11.2018,0.643,U.S.A.,US,3.0
7057,880886802006,31.01.2016,0.5329999999999999,U.S.A.,US,3.0
7058,638750702637,31.01.2016,1.0151,RUSSIA,World,4.0
7059,438677131,31.01.2016,0.6519,U.S.A.,US,3.0
7060,28283084613,31.01.2016,0.5565,CHINA,China,4.0
7061,206670723,31.01.2016,0.4623,U.S.A.,US,3.0
7062,195788173009015,31.10.2015,0.1727,FRANCE,Eurozone,4.0
7063,186761292782742,31.10.2015,0.2332,FRANCE,Eurozone,4.0
7064,1540205570554,31.10.2015,0.2332,FRANCE,Eurozone,4.0
7065,27160283895,31.10.2015,0.2571,ITALY,Eurozone,4.0
7066,108392362467,31.10.2015,0.2571,ITALY,Eurozone,4.0
7067,188703120510450,30.11.2015,1.0197,CHINA,China,3.0
7068,189669356346606,30.11.2015,0.2577,CHINA,China,3.0
7069,1477794168859,30.11.2015,0.2581,CHINA,China,3.0
7070,369592842106,30.11.2015,0.604,U.S.A.,US,4.0
7071,1461078666,30.11.2015,0.3201,UNITED KINGDOM,UK,3.0
7072,413976258580,30.04.2017,0.6119,U.S.A.,US,4.0
7073,269297001426,30.04.2017,0.9412,U.S.A.,US,4.0
7074,196843241101444,30.04.2017,0.6125,U.S.A.,US,4.0
7075,206670716,30.04.2017,0.2686,UNITED KINGDOM,UK,3.0
7076,194188765697875,30.04.2017,0.3088,UNITED KINGDOM,UK,3.0
7077,55902523917,30.04.2017,0.2683,CHINA,China,4.0
7078,182009288255,30.04.2017,0.321,FRANCE,Eurozone,4.0
7079,52079200642,30.04.2017,0.5927,U.S.A.,US,4.0
7080,1489765858,30.04.2017,0.5921,AUSTRALIA,Australia,4.0
7081,369592842106,30.04.2017,0.6125,U.S.A.,US,4.0
7082,188703129863464,30.04.2017,0.9984,RUSSIA,World,4.0
7083,1477794168859,30.04.2017,0.26899999999999996,CHINA,China,4.0
7084,196842445088146,30.04.2017,0.6125,U.S.A.,US,4.0
7085,269286596864,30.04.2017,0.9412,U.S.A.,US,4.0
7086,269289662016,30.04.2017,0.3116,UNITED KINGDOM,UK,3.0
7087,269287883541,30.04.2017,0.9985,JAPAN,Japan,5.0
7088,613346505712,30.04.2017,0.5915,AUSTRALIA,Australia,4.0
7089,208033650897500,30.11.2017,0.6213,U.S.A.,US,3.0
7090,206670723,30.11.2017,0.5034,U.S.A.,US,3.0
7091,656760542396,30.11.2017,0.4574,U.S.A.,US,3.0
7092,272675524722,30.11.2017,0.5335,U.S.A.,US,3.0
7093,105401395916,30.11.2017,0.5011,U.S.A.,US,3.0
7094,186711785308213,30.11.2017,0.3889,U.S.A.,US,3.0
7095,206670694,30.11.2017,0.5928,U.S.A.,US,3.0
7096,206670742,30.11.2017,0.9152,U.S.A.,US,3.0
7097,63446153971,30.11.2017,0.8675,U.S.A.,US,3.0
7098,186759829869822,30.11.2017,0.5327,U.S.A.,US,3.0
7099,207934051132,30.11.2017,0.6815,U.S.A.,US,3.0
7100,880886802006,30.11.2017,0.3646,U.S.A.,US,3.0
7101,1134069654772,30.11.2017,0.5626,U.S.A.,US,3.0
7102,203221423898215,30.11.2017,0.5536,U.S.A.,US,3.0
7103,1489765858,30.11.2017,0.5712,AUSTRALIA,Australia,4.0
7104,52079200642,30.11.2017,0.5912,U.S.A.,US,3.0
7105,573917296406,31.10.2016,0.5159,BRAZIL,Latin America,4.0
7106,206670722,31.10.2016,0.1857,U.S.A.,US,4.0
7107,108219608754,31.10.2016,0.1857,U.S.A.,US,4.0
7108,197500691926156,31.10.2016,0.1284,CHINA,China,3.0
7109,186761292782742,31.10.2016,0.2107,FRANCE,Eurozone,3.0
7110,1540205570554,31.10.2016,0.2107,FRANCE,Eurozone,3.0
7111,38326395382,31.10.2016,0.6924,U.S.A.,US,4.0
7112,1451747082532,31.10.2016,0.6924,U.S.A.,US,4.0
7113,181701414249,31.10.2016,0.1425,KOREA (REP.),Emerging Asia (ex-China),3.0
7114,181703132840,31.10.2016,0.1425,KOREA (REP.),Emerging Asia (ex-China),3.0
7115,181701414249,31.07.2015,0.1805,KOREA (REP.),Emerging Asia (ex-China),3.0
7116,181703132840,31.07.2015,0.1805,KOREA (REP.),Emerging Asia (ex-China),3.0
7117,192291882972375,31.07.2015,0.0854,MEXICO,Latin America,1.0
7118,193339234544861,31.07.2015,0.0854,MEXICO,Latin America,1.0
7119,196842445088146,30.11.2015,0.6047,U.S.A.,US,4.0
7120,413976258580,30.11.2015,0.6053,U.S.A.,US,4.0
7121,1134069654772,30.11.2015,0.561,U.S.A.,US,4.0
7122,206670694,30.11.2015,0.6551,U.S.A.,US,4.0
7123,196842445088146,29.02.2016,0.606,U.S.A.,US,4.0
7124,438677131,29.02.2016,0.6534,U.S.A.,US,4.0
7125,1477794168859,29.02.2016,0.2362,CHINA,China,4.0
7126,369592842106,29.02.2016,0.6088,U.S.A.,US,4.0
7127,269287883541,29.02.2016,1.002,JAPAN,Japan,3.0
7128,437983596250,29.02.2016,0.9461,SWITZERLAND,Switzerland,3.0
7129,638750702637,29.02.2016,1.0004,RUSSIA,World,4.0
7130,188703129863464,29.02.2016,0.9992,RUSSIA,World,4.0
7131,192290937586348,29.02.2016,0.6031,U.S.A.,US,4.0
7132,275505523,29.02.2016,0.2399,UNITED KINGDOM,UK,3.0
7133,186711785308213,29.02.2016,0.4573,U.S.A.,US,4.0
7134,206670727,30.06.2017,0.2253,UNITED KINGDOM,UK,3.0
7135,1461078666,30.06.2017,0.235,SWITZERLAND,Switzerland,4.0
7136,189669396589741,30.06.2017,0.20800000000000002,TAIWAN,Emerging Asia (ex-China),4.0
7137,206670719,30.06.2017,0.9786,SWITZERLAND,Switzerland,4.0
7138,210435370127300,30.06.2017,0.1873,FRANCE,Eurozone,4.0
7139,206670698,30.06.2017,0.1546,FRANCE,Eurozone,4.0
7140,301519260,30.06.2017,0.2493,U.S.A.,US,3.0
7141,195667467951412,31.07.2017,0.426,U.S.A.,US,3.0
7142,195257191859232,30.06.2017,1.0025,JAPAN,Japan,4.0
7143,206670715,30.06.2017,0.3273,CHINA,China,4.0
7144,192291882972375,30.06.2017,0.0878,CHINA,China,4.0
7145,197500691926156,30.06.2017,0.1078,CHINA,China,4.0
7146,186761292782742,31.07.2017,0.2056,FRANCE,Eurozone,4.0
7147,38326395382,31.07.2017,0.5728,U.S.A.,US,3.0
7148,206670722,31.07.2017,0.1939,FRANCE,Eurozone,4.0
7149,27160283895,31.07.2017,0.2194,ITALY,Eurozone,4.0
7150,195788173009015,31.07.2017,0.1668,FRANCE,Eurozone,4.0
7151,269286596864,30.11.2017,0.9404,U.S.A.,US,3.0
7152,369592842106,30.11.2017,0.6092,U.S.A.,US,3.0
7153,269289662016,30.11.2017,0.2953,UNITED KINGDOM,UK,2.0
7154,613346505712,30.11.2017,0.5712,AUSTRALIA,Australia,4.0
7155,1477794168859,30.11.2017,0.2982,CHINA,China,4.0
