,SRC_UID,EOM,WEIGHTED,COUNTRY,PSU
4069,108218596431,31.12.2013,0.183,FRANCE,Eurozone
4070,181989439245,31.12.2013,0.7151,FRANCE,Eurozone
4071,205119942384,31.12.2013,0.7151,FRANCE,Eurozone
4072,206670764,31.08.2014,0.5391,RUSSIA,World
4073,206670764,30.09.2014,0.5353,RUSSIA,World
4074,186759829869822,30.09.2014,0.5379,U.S.A.,US
4075,188703102004066,30.09.2014,1.0021,BRAZIL,Latin America
4076,269297001426,30.09.2014,0.9218,U.S.A.,US
4077,656760542396,30.09.2014,0.4181,U.S.A.,US
4078,206670694,30.09.2014,0.6509999999999999,U.S.A.,US
4079,188703120510450,30.09.2014,0.958,CHINA,China
4080,188703112484212,30.09.2014,0.5504,BRAZIL,Latin America
4081,1489765858,30.09.2014,0.6228,AUSTRALIA,Australia
4082,105401395916,30.09.2014,0.45799999999999996,U.S.A.,US
4083,206670770,30.09.2014,0.3158,CHINA,China
4084,438677131,31.07.2014,0.5202,U.S.A.,US
4085,413976258580,31.07.2014,0.5641,U.S.A.,US
4086,206670742,31.07.2014,0.889,U.S.A.,US
4087,638750702637,31.07.2014,0.9805,RUSSIA,World
4088,63446153971,31.07.2014,0.2839,U.S.A.,US
4089,613346505712,31.07.2014,0.633,AUSTRALIA,Australia
4090,269286596864,31.07.2014,0.9174,U.S.A.,US
4091,205119942384,31.07.2014,0.7271,FRANCE,Eurozone
4092,55902523917,30.11.2014,0.1923,CHINA,China
4093,369592842106,30.11.2014,0.5945,U.S.A.,US
4094,269297001426,30.11.2014,0.9292,U.S.A.,US
4095,189669356346606,30.11.2014,0.2275,CHINA,China
4096,1134069654772,30.11.2014,0.5465,U.S.A.,US
4097,206670716,30.11.2014,0.3069,UNITED KINGDOM,UK
4098,269289662016,30.11.2014,0.3591,UNITED KINGDOM,UK
4099,438677131,31.12.2014,0.5234,U.S.A.,US
4100,182009288255,31.12.2014,0.3069,FRANCE,Eurozone
4101,194188765697875,31.12.2014,0.3628,UNITED KINGDOM,UK
4102,196842445088146,31.12.2014,0.5984,U.S.A.,US
4103,189669356346606,31.12.2014,0.2447,CHINA,China
4104,55902523917,31.12.2014,0.2078,CHINA,China
4105,206670716,31.12.2014,0.3115,UNITED KINGDOM,UK
4106,437983596250,31.12.2014,0.9346,SWITZERLAND,Switzerland
4107,1461078666,31.12.2014,0.2985,UNITED KINGDOM,UK
4108,206670715,31.12.2014,0.2489,CHINA,China
4109,269289662016,31.12.2014,0.3627,UNITED KINGDOM,UK
4110,186494805556422,31.01.2014,0.16899999999999998,FRANCE,Eurozone
4111,188703102004066,28.02.2014,1.0018,BRAZIL,Latin America
4112,205119942384,30.11.2014,0.6868,FRANCE,Eurozone
4113,197500691926156,30.11.2014,0.0913,CHINA,China
4114,206670698,30.11.2014,0.1569,GERMANY,Eurozone
4115,108218596431,30.11.2014,0.1569,GERMANY,Eurozone
4116,301519260,30.11.2014,0.2346,JAPAN,Japan
4117,460145818838,30.11.2014,0.2346,JAPAN,Japan
4118,197500691926156,30.04.2015,0.095,CHINA,China
4119,206670693,30.04.2015,0.0642,PHILIPPINES,Emerging Asia (ex-China)
4120,108392384369,30.04.2015,0.0642,PHILIPPINES,Emerging Asia (ex-China)
4121,206670698,30.04.2015,0.1717,GERMANY,Eurozone
4122,108218596431,30.04.2015,0.1717,GERMANY,Eurozone
4123,301519260,30.04.2015,0.2108,JAPAN,Japan
4124,460145818838,30.04.2015,0.2108,JAPAN,Japan
4125,369592842106,30.09.2014,0.5796,U.S.A.,US
4126,272675524722,30.09.2014,0.5870000000000001,U.S.A.,US
4127,28283084613,30.09.2014,0.4262,CHINA,China
4128,52079200642,30.09.2014,0.5581,U.S.A.,US
4129,186614022288995,28.02.2014,0.5720000000000001,CHINA,China
4130,189669396589741,30.06.2014,0.183,TAIWAN,Emerging Asia (ex-China)
4131,269287883541,30.06.2014,0.9987,JAPAN,Japan
4132,188703102004066,30.06.2014,0.9963,BRAZIL,Latin America
4133,437983596250,30.06.2014,0.8934,SWITZERLAND,Switzerland
4134,1477794168859,30.06.2014,0.1762,CHINA,China
4135,188703112484212,30.06.2014,0.5743,BRAZIL,Latin America
4136,206670727,30.06.2014,0.3086,UNITED KINGDOM,UK
4137,188703120510450,30.06.2014,0.9582,CHINA,China
4138,369592842106,30.06.2014,0.5639,U.S.A.,US
4139,105401395916,30.06.2014,0.43799999999999994,U.S.A.,US
4140,206670742,30.06.2014,0.866,U.S.A.,US
4141,206670715,30.11.2014,0.2334,CHINA,China
4142,206670727,30.11.2014,0.2827,UNITED KINGDOM,UK
4143,880886802006,30.11.2014,0.5091,U.S.A.,US
4144,206670723,30.11.2014,0.4447,U.S.A.,US
4145,188703112484212,30.11.2014,0.6424,MEXICO,Latin America
4146,192290937586348,30.09.2018,0.6204,U.S.A.,US
4147,438677131,30.09.2018,0.6565,U.S.A.,US
4148,195257191859232,30.09.2018,0.9947,JAPAN,Japan
4149,275505523,30.09.2018,0.3633,UNITED KINGDOM,UK
4150,186614022288995,30.04.2014,0.307,CHINA,China
4151,181701414249,30.06.2014,0.19899999999999998,U.S.A.,US
4152,181703132840,30.06.2014,0.19899999999999998,U.S.A.,US
4153,108218596431,31.12.2014,0.1532,GERMANY,Eurozone
4154,181701414249,31.12.2014,0.1402,KOREA (REP.),Emerging Asia (ex-China)
4155,189669356346606,30.09.2018,0.2841,CHINA,China
4156,269289662016,31.10.2014,0.3647,UNITED KINGDOM,UK
4157,275505523,31.10.2014,0.2233,UNITED KINGDOM,UK
4158,28283084613,31.10.2014,0.4264,CHINA,China
4159,206670694,31.10.2014,0.6652,U.S.A.,US
4160,192290937586348,31.10.2014,0.5919,U.S.A.,US
4161,269287883541,31.10.2014,0.9991,JAPAN,Japan
4162,437983596250,31.10.2014,0.9069,SWITZERLAND,Switzerland
4163,196842445088146,31.10.2014,0.5892,U.S.A.,US
4164,638750702637,31.10.2014,0.995,RUSSIA,World
4165,63446153971,31.10.2014,0.306,U.S.A.,US
4166,413976258580,31.10.2014,0.589,U.S.A.,US
4167,206670715,31.10.2014,0.2362,CHINA,China
4168,206670716,31.10.2014,0.3135,UNITED KINGDOM,UK
4169,188703120510450,31.10.2014,0.9583,CHINA,China
4170,195788173009015,30.04.2014,0.1983,FRANCE,Eurozone
4171,63446153971,30.04.2014,0.275,U.S.A.,US
4172,192291882972375,30.04.2015,0.0823,CHINA,China
4173,193339234544861,30.04.2015,0.0823,CHINA,China
4174,63446153971,30.04.2015,0.4689,U.S.A.,US
4175,656760542396,30.04.2015,0.4461,U.S.A.,US
4176,206670694,30.04.2015,0.6161,U.S.A.,US
4177,880886802006,30.04.2015,0.5152,U.S.A.,US
4178,194188765697875,31.03.2019,0.2963,UNITED KINGDOM,UK
4179,269286596864,31.01.2014,0.9213,U.S.A.,US
4180,269297001426,31.01.2014,0.9209999999999999,U.S.A.,US
4181,186494805556422,31.10.2014,0.11199999999999999,SWITZERLAND,Switzerland
4182,206670716,31.03.2019,0.2506,UNITED KINGDOM,UK
4183,182009288255,31.03.2019,0.35100000000000003,FRANCE,Eurozone
4184,52079200642,31.05.2015,0.5638,U.S.A.,US
4185,1477794168859,31.03.2019,0.3245,CHINA,China
4186,192290937586348,30.06.2014,0.5177,U.S.A.,US
4187,186711785308213,30.06.2014,0.264,U.S.A.,US
4188,52079200642,30.06.2014,0.5421,U.S.A.,US
4189,206670694,30.06.2014,0.6,U.S.A.,US
4190,181703385384,31.03.2015,0.1028,TURKEY,Emerging Asia (ex-China)
4191,525288498953,31.03.2015,0.4668,BRAZIL,Latin America
4192,573917296406,31.03.2015,0.4668,BRAZIL,Latin America
4193,206670693,31.03.2015,0.0672,PHILIPPINES,Emerging Asia (ex-China)
4194,108392384369,31.03.2015,0.0672,PHILIPPINES,Emerging Asia (ex-China)
4195,181701414249,31.03.2015,0.1432,CHINA,China
4196,181703132840,31.03.2015,0.1432,CHINA,China
4197,206670742,31.03.2015,0.86,U.S.A.,US
4198,186494805556422,30.04.2015,0.129,FRANCE,Eurozone
4199,186614022288995,30.04.2015,0.39799999999999996,CHINA,China
4200,181703132840,31.12.2014,0.1402,KOREA (REP.),Emerging Asia (ex-China)
4201,206670722,31.12.2014,0.2164,FRANCE,Eurozone
4202,108219608754,31.12.2014,0.2164,FRANCE,Eurozone
4203,525288498953,31.12.2014,0.4635,BRAZIL,Latin America
4204,573917296406,31.12.2014,0.4635,BRAZIL,Latin America
4205,186494805556422,30.06.2015,0.094,ITALY,Eurozone
4206,638750702637,30.06.2015,1.0014,RUSSIA,World
4207,194188765697875,30.06.2015,0.331,UNITED KINGDOM,UK
4208,1461078666,30.06.2015,0.3321,UNITED KINGDOM,UK
4209,105401395916,30.06.2015,0.4804,U.S.A.,US
4210,206670694,30.06.2015,0.6559999999999999,U.S.A.,US
4211,272675524722,30.06.2015,0.627,U.S.A.,US
4212,28283084613,30.06.2015,0.5243,CHINA,China
4213,206670727,30.06.2015,0.2809,UNITED KINGDOM,UK
4214,206670693,30.04.2014,0.0706,PHILIPPINES,Emerging Asia (ex-China)
4215,108392384369,30.04.2014,0.0706,PHILIPPINES,Emerging Asia (ex-China)
4216,206670698,30.04.2014,0.1773,FRANCE,Eurozone
4217,108218596431,30.04.2014,0.1773,FRANCE,Eurozone
4218,206670722,30.04.2014,0.2484,FRANCE,Eurozone
4219,108219608754,30.04.2014,0.2484,FRANCE,Eurozone
4220,525288498953,30.04.2014,0.4904,BRAZIL,Latin America
4221,573917296406,30.04.2014,0.4904,BRAZIL,Latin America
4222,38326395382,30.04.2014,0.6704,U.S.A.,US
4223,1451747082532,30.04.2014,0.6704,U.S.A.,US
4224,181989439245,30.04.2014,0.7032,FRANCE,Eurozone
4225,205119942384,30.04.2014,0.7032,FRANCE,Eurozone
4226,27160283895,30.04.2014,0.2365,FRANCE,Eurozone
4227,269286596864,31.01.2019,0.9387,U.S.A.,US
4228,52079200642,31.01.2019,0.6148,U.S.A.,US
4229,194188765697875,31.01.2019,0.285,UNITED KINGDOM,UK
4230,206670716,31.01.2019,0.2457,UNITED KINGDOM,UK
4231,186614022288995,31.05.2015,0.42700000000000005,CHINA,China
4232,275505523,31.05.2015,0.3043,UNITED KINGDOM,UK
4233,206670742,31.05.2015,0.8979,U.S.A.,US
4234,613346505712,31.05.2015,0.5728,AUSTRALIA,Australia
4235,413976258580,31.05.2015,0.5895,U.S.A.,US
4236,206670764,31.05.2015,0.6213,RUSSIA,World
4237,108392362467,31.08.2014,0.2229,FRANCE,Eurozone
4238,38326395382,31.08.2014,0.6773,U.S.A.,US
4239,1451747082532,31.08.2014,0.6773,U.S.A.,US
4240,206670722,31.08.2014,0.2204,FRANCE,Eurozone
4241,108219608754,31.08.2014,0.2204,FRANCE,Eurozone
4242,186761292782742,31.08.2014,0.2243,FRANCE,Eurozone
4243,1540205570554,31.08.2014,0.2243,FRANCE,Eurozone
4244,181703385384,31.08.2014,0.1097,MALAYSIA,Emerging Asia (ex-China)
4245,206670764,31.03.2019,0.713,RUSSIA,World
4246,206670715,31.03.2019,0.3526,CHINA,China
4247,409803252816,30.09.2013,0.335,GERMANY,Eurozone
4248,537115818972,30.09.2013,0.335,GERMANY,Eurozone
4249,195788173009015,31.12.2013,0.1633,FRANCE,Eurozone
4250,38326395382,31.12.2013,0.7559999999999999,U.S.A.,US
4251,1451747082532,31.12.2013,0.7559999999999999,U.S.A.,US
4252,192291882972375,31.12.2013,0.1322,RUSSIA,World
4253,193339234544861,31.12.2013,0.1322,RUSSIA,World
4254,189395860675734,31.01.2014,0.233,INDIA,Emerging Asia (ex-China)
4255,638750702637,31.03.2019,0.9997,RUSSIA,World
4256,189669356346606,31.03.2019,0.3093,CHINA,China
4257,269286596864,31.03.2019,0.9408,U.S.A.,US
4258,206670693,31.05.2014,0.0679,PHILIPPINES,Emerging Asia (ex-China)
4259,52079200642,31.03.2019,0.6185,U.S.A.,US
4260,206670723,30.06.2015,0.444,U.S.A.,US
4261,880886802006,30.06.2015,0.5402,U.S.A.,US
4262,437983596250,30.06.2015,0.953,SWITZERLAND,Switzerland
4263,186711785308213,30.06.2015,0.3358,U.S.A.,US
4264,269287883541,30.06.2015,0.9982,JAPAN,Japan
4265,438677131,30.06.2015,0.6414,U.S.A.,US
4266,206670770,31.12.2013,0.287,CHINA,China
4267,1461078666,31.12.2013,0.2322,UNITED KINGDOM,UK
4268,206670764,31.12.2013,0.6242,RUSSIA,World
4269,272675524722,31.12.2013,0.5720000000000001,U.S.A.,US
4270,369592842106,31.12.2013,0.5585,U.S.A.,US
4271,52079200642,31.12.2013,0.5367,U.S.A.,US
4272,1477794168859,31.12.2013,0.191,CHINA,China
4273,437983596250,31.12.2013,0.9217,SWITZERLAND,Switzerland
4274,613346505712,31.12.2013,0.6132,AUSTRALIA,Australia
4275,182009288255,31.01.2019,0.3383,FRANCE,Eurozone
4276,1489765858,31.01.2019,0.5557,AUSTRALIA,Australia
4277,1477794168859,31.01.2019,0.3058,CHINA,China
4278,613346505712,31.01.2019,0.5563,AUSTRALIA,Australia
4279,269289662016,31.01.2019,0.2856,UNITED KINGDOM,UK
4280,55902523917,31.01.2019,0.3053,CHINA,China
4281,188703129863464,31.01.2019,0.9996,RUSSIA,World
4282,269297001426,31.01.2019,0.9401,U.S.A.,US
4283,413976258580,31.01.2019,0.6338,U.S.A.,US
4284,369592842106,31.01.2019,0.6336,U.S.A.,US
4285,186761292782742,30.09.2014,0.2289,FRANCE,Eurozone
4286,1540205570554,30.09.2014,0.2289,FRANCE,Eurozone
4287,192291882972375,30.06.2014,0.0862,CHINA,China
4288,193339234544861,30.06.2014,0.0862,CHINA,China
4289,196842445088146,31.01.2019,0.6341,U.S.A.,US
4290,269287883541,31.01.2019,0.9992,JAPAN,Japan
4291,192290937586348,31.08.2014,0.5542,U.S.A.,US
4292,1461078666,31.08.2014,0.2422,UNITED KINGDOM,UK
4293,206670742,31.08.2014,0.877,U.S.A.,US
4294,275505523,31.08.2014,0.2186,UNITED KINGDOM,UK
4295,1477794168859,31.08.2014,0.1829,CHINA,China
4296,413976258580,31.08.2014,0.5735,U.S.A.,US
4297,269286596864,31.08.2014,0.9188,U.S.A.,US
4298,206670727,31.08.2014,0.3244,UNITED KINGDOM,UK
4299,206670723,31.08.2014,0.435,U.S.A.,US
4300,206670716,31.08.2014,0.3159,UNITED KINGDOM,UK
4301,186494805556422,28.02.2014,0.159,FRANCE,Eurozone
4302,269287883541,31.01.2015,0.9995,JAPAN,Japan
4303,413976258580,31.01.2015,0.5885,U.S.A.,US
4304,1477794168859,31.01.2015,0.2124,CHINA,China
4305,108392384369,31.05.2014,0.0679,PHILIPPINES,Emerging Asia (ex-China)
4306,613346505712,30.09.2014,0.6226,AUSTRALIA,Australia
4307,437983596250,30.09.2014,0.8992,SWITZERLAND,Switzerland
4308,186711785308213,30.09.2014,0.244,UNITED KINGDOM,UK
4309,63446153971,30.09.2014,0.301,U.S.A.,US
4310,182009288255,30.09.2014,0.3099,FRANCE,Eurozone
4311,188703129863464,30.09.2014,0.9972,RUSSIA,World
4312,413976258580,30.09.2014,0.5794,U.S.A.,US
4313,269287883541,30.09.2014,0.9985,JAPAN,Japan
4314,189669356346606,30.09.2014,0.214,CHINA,China
4315,1477794168859,30.09.2014,0.1844,CHINA,China
4316,269289662016,30.09.2014,0.363,UNITED KINGDOM,UK
4317,880886802006,30.09.2014,0.494,U.S.A.,US
4318,206670715,30.09.2014,0.2304,CHINA,China
4319,206670716,30.09.2014,0.3132,UNITED KINGDOM,UK
4320,206670770,30.09.2018,0.4736,CHINA,China
4321,638750702637,30.09.2018,0.9922,RUSSIA,World
4322,206670715,30.09.2018,0.3586,CHINA,China
4323,28283084613,30.09.2018,0.6711,CHINA,China
4324,206670764,30.09.2018,0.561,RUSSIA,World
4325,206670694,31.07.2014,0.63,U.S.A.,US
4326,188703112484212,31.07.2014,0.5742,BRAZIL,Latin America
4327,269287883541,31.07.2014,1.0006,JAPAN,Japan
4328,188703102004066,31.07.2014,1.0017,BRAZIL,Latin America
4329,1461078666,31.07.2014,0.2392,UNITED KINGDOM,UK
4330,186759829869822,31.07.2014,0.5003,U.S.A.,US
4331,186711785308213,31.07.2014,0.261,U.S.A.,US
4332,437983596250,31.07.2014,0.9022,SWITZERLAND,Switzerland
4333,269289662016,31.07.2014,0.3681,UNITED KINGDOM,UK
4334,105401395916,31.07.2014,0.442,U.S.A.,US
4335,275505523,30.09.2014,0.2399,UNITED KINGDOM,UK
4336,210435370127300,31.10.2018,0.163,FRANCE,Eurozone
4337,638750702637,31.01.2019,0.9652,RUSSIA,World
4338,189669356346606,31.01.2019,0.2781,CHINA,China
4339,206670723,31.12.2014,0.449,U.S.A.,US
4340,206670727,31.12.2014,0.2988,UNITED KINGDOM,UK
4341,369592842106,31.12.2014,0.5967,U.S.A.,US
4342,188703129863464,31.12.2014,0.9863,RUSSIA,World
4343,269286596864,31.12.2014,0.9256,U.S.A.,US
4344,275505523,31.12.2014,0.2488,UNITED KINGDOM,UK
4345,1134069654772,31.12.2014,0.5849,U.S.A.,US
4346,1489765858,31.12.2014,0.607,AUSTRALIA,Australia
4347,206670694,31.12.2014,0.667,U.S.A.,US
4348,189669396589741,31.12.2014,0.1888,TAIWAN,Emerging Asia (ex-China)
4349,192290937586348,31.12.2014,0.5852,U.S.A.,US
4350,413976258580,31.12.2014,0.5974,U.S.A.,US
4351,269286596864,31.10.2014,0.9257,U.S.A.,US
4352,858672375043,30.11.2013,0.15,AUSTRALIA,Australia
4353,92221420384,30.11.2013,0.42200000000000004,U.S.A.,US
4354,275505523,31.01.2015,0.2361,UNITED KINGDOM,UK
4355,192290937586348,31.01.2015,0.5747,U.S.A.,US
4356,63446153971,31.01.2015,0.272,U.S.A.,US
4357,613346505712,31.01.2015,0.5965,AUSTRALIA,Australia
4358,1461078666,31.01.2015,0.3011,UNITED KINGDOM,UK
4359,186759829869822,31.01.2015,0.5678,U.S.A.,US
4360,52079200642,31.01.2015,0.57,U.S.A.,US
4361,206670694,31.01.2015,0.643,U.S.A.,US
4362,1477794168859,28.02.2015,0.2121,CHINA,China
4363,369592842106,28.02.2015,0.589,U.S.A.,US
4364,206670764,28.02.2015,0.5659,RUSSIA,World
4365,28283084613,28.02.2015,0.3996,CHINA,China
4366,656760542396,28.02.2015,0.479,U.S.A.,US
4367,613346505712,28.02.2015,0.6123,AUSTRALIA,Australia
4368,206670723,30.06.2014,0.433,U.S.A.,US
4369,438677131,30.06.2014,0.5439,U.S.A.,US
4370,206670716,30.06.2014,0.3109,UNITED KINGDOM,UK
4371,188703129863464,30.06.2014,1.003,RUSSIA,World
4372,206670715,30.06.2014,0.1848,CHINA,China
4373,613346505712,30.06.2014,0.6384,AUSTRALIA,Australia
4374,272675524722,30.06.2014,0.612,U.S.A.,US
4375,196843241101444,30.06.2014,0.5639,U.S.A.,US
4376,1461078666,30.06.2014,0.2381,UNITED KINGDOM,UK
4377,269297001426,30.06.2014,0.9188,U.S.A.,US
4378,206670764,30.06.2014,0.5894,RUSSIA,World
4379,182009288255,30.06.2014,0.3092,FRANCE,Eurozone
4380,189669356346606,30.06.2014,0.1798,CHINA,China
4381,194188765697875,30.06.2014,0.3596,UNITED KINGDOM,UK
4382,196842445088146,30.09.2014,0.5794,U.S.A.,US
4383,206670723,30.09.2014,0.436,U.S.A.,US
4384,206670727,30.09.2014,0.3319,UNITED KINGDOM,UK
4385,207934051132,30.09.2014,0.6829999999999999,U.S.A.,US
4386,1461078666,30.09.2014,0.243,UNITED KINGDOM,UK
4387,638750702637,30.09.2014,0.9773,RUSSIA,World
4388,206670742,30.09.2014,0.866,U.S.A.,US
4389,196843241101444,30.09.2014,0.5789,U.S.A.,US
4390,189669396589741,30.09.2014,0.1819,TAIWAN,Emerging Asia (ex-China)
4391,269286596864,30.09.2014,0.9221,U.S.A.,US
4392,438677131,30.09.2014,0.5314,U.S.A.,US
4393,55902523917,30.09.2014,0.1843,CHINA,China
4394,192290937586348,30.09.2014,0.5912,U.S.A.,US
4395,206670727,31.10.2014,0.2997,UNITED KINGDOM,UK
4396,103848517578,30.11.2013,0.418,U.S.A.,US
4397,188703112484212,31.10.2014,0.6536,MEXICO,Latin America
4398,272675524722,31.10.2014,0.6209,U.S.A.,US
4399,206670805,30.11.2013,0.23199999999999998,ITALY,Eurozone
4400,254149614892,30.11.2013,0.38299999999999995,U.S.A.,US
4401,187875659113037,30.11.2013,0.424,U.S.A.,US
4402,206670723,31.10.2014,0.45,U.S.A.,US
4403,1489765858,31.10.2014,0.6255,AUSTRALIA,Australia
4404,186759829869822,31.10.2014,0.5443,U.S.A.,US
4405,1461078666,31.10.2014,0.2414,UNITED KINGDOM,UK
4406,108392362467,30.04.2014,0.2365,FRANCE,Eurozone
4407,301519260,30.04.2014,0.2926,U.S.A.,US
4408,208033650897500,30.11.2016,0.529,U.S.A.,US
4409,28283084613,31.01.2017,0.5579999999999999,CHINA,China
4410,206670716,31.01.2017,0.2482,UNITED KINGDOM,UK
4411,206670715,31.01.2017,0.3016,CHINA,China
4412,613346505712,31.01.2017,0.5865,AUSTRALIA,Australia
4413,206670727,31.01.2017,0.2437,UNITED KINGDOM,UK
4414,196843241101444,31.01.2017,0.6131,U.S.A.,US
4415,301519260,31.05.2016,0.2165,JAPAN,Japan
4416,460145818838,31.05.2016,0.2165,JAPAN,Japan
4417,181703187068,31.05.2016,0.0986,BRAZIL,Latin America
4418,181703385384,31.05.2016,0.0986,BRAZIL,Latin America
4419,192291882972375,31.10.2014,0.0797,MEXICO,Latin America
4420,193339234544861,31.10.2014,0.0797,MEXICO,Latin America
4421,206670693,31.10.2014,0.0848,MALAYSIA,Emerging Asia (ex-China)
4422,186494805556422,31.08.2013,0.133,FRANCE,Eurozone
4423,195788173009015,31.03.2014,0.1963,FRANCE,Eurozone
4424,525288498953,31.03.2014,0.5313,BRAZIL,Latin America
4425,573917296406,31.03.2014,0.5313,BRAZIL,Latin America
4426,206670722,31.03.2014,0.2372,FRANCE,Eurozone
4427,108219608754,31.03.2014,0.2372,FRANCE,Eurozone
4428,27160283895,31.03.2014,0.23399999999999999,FRANCE,Eurozone
4429,108392362467,31.03.2014,0.23399999999999999,FRANCE,Eurozone
4430,269297001426,31.08.2013,0.9182,U.S.A.,US
4431,369592842106,31.08.2013,0.5583,U.S.A.,US
4432,413976258580,31.08.2013,0.5589999999999999,U.S.A.,US
4433,638750702637,31.08.2013,0.9562,RUSSIA,World
4434,188703102004066,31.08.2013,1.0012,BRAZIL,Latin America
4435,186711785308213,31.08.2013,0.29,U.S.A.,US
4436,28283084613,31.08.2013,0.3626,CHINA,China
4437,188703112484212,31.08.2013,0.555,BRAZIL,Latin America
4438,206670716,31.08.2013,0.327,UNITED KINGDOM,UK
4439,1134069654772,31.08.2013,0.5226,U.S.A.,US
4440,206670715,31.08.2013,0.1948,CHINA,China
4441,189395860675734,31.12.2013,0.268,CHINA,China
4442,207934051132,31.05.2014,0.6679999999999999,U.S.A.,US
4443,192290937586348,31.05.2014,0.517,U.S.A.,US
4444,28283084613,30.04.2015,0.5022,CHINA,China
4445,438677131,30.04.2015,0.4603,U.S.A.,US
4446,206670742,30.04.2015,0.8729,U.S.A.,US
4447,1134069654772,30.04.2015,0.5683,U.S.A.,US
4448,52079200642,30.04.2015,0.565,U.S.A.,US
4449,196842445088146,30.04.2015,0.5848,U.S.A.,US
4450,206670727,30.04.2015,0.2625,UNITED KINGDOM,UK
4451,196843241101444,30.04.2015,0.5849,U.S.A.,US
4452,275505523,30.04.2015,0.3126,UNITED KINGDOM,UK
4453,188703112484212,30.04.2015,0.6382,MEXICO,Latin America
4454,1320217138160,31.10.2013,0.9706,U.S.A.,US
4455,1461078666,31.10.2013,0.2353,UNITED KINGDOM,UK
4456,55902523917,31.10.2013,0.1818,CHINA,China
4457,206670723,31.10.2013,0.47700000000000004,U.S.A.,US
4458,206670698,31.05.2016,0.1545,GERMANY,Eurozone
4459,108218596431,31.05.2016,0.1545,GERMANY,Eurozone
4460,206670693,31.05.2016,0.0504,LEBANON,EMEA
4461,108392384369,31.05.2016,0.0504,LEBANON,EMEA
4462,181701414249,31.05.2016,0.1643,KOREA (REP.),Emerging Asia (ex-China)
4463,181703132840,31.05.2016,0.1643,KOREA (REP.),Emerging Asia (ex-China)
4464,186761292782742,31.05.2016,0.2124,FRANCE,Eurozone
4465,1540205570554,31.05.2016,0.2124,FRANCE,Eurozone
4466,206670722,31.05.2016,0.2199,FRANCE,Eurozone
4467,108219608754,31.05.2016,0.2199,FRANCE,Eurozone
4468,193339234544861,30.04.2016,0.0884,RUSSIA,World
4469,192291882972375,30.04.2016,0.0884,RUSSIA,World
4470,197500691926156,30.04.2016,0.1148,CHINA,China
4471,206670693,31.03.2014,0.0776,PHILIPPINES,Emerging Asia (ex-China)
4472,108392384369,31.03.2014,0.0776,PHILIPPINES,Emerging Asia (ex-China)
4473,206670698,31.03.2014,0.1759,FRANCE,Eurozone
4474,108218596431,31.03.2014,0.1759,FRANCE,Eurozone
4475,38326395382,31.03.2014,0.6797,U.S.A.,US
4476,206670715,30.04.2015,0.2633,CHINA,China
4477,206670716,30.04.2015,0.2795,UNITED KINGDOM,UK
4478,1461078666,30.04.2015,0.3233,UNITED KINGDOM,UK
4479,656760542396,31.05.2015,0.4468,U.S.A.,US
4480,194188765697875,31.05.2015,0.3325,UNITED KINGDOM,UK
4481,437983596250,30.04.2015,0.9475,SWITZERLAND,Switzerland
4482,880886802006,31.05.2015,0.5197,U.S.A.,US
4483,369592842106,30.04.2015,0.5842,U.S.A.,US
4484,656760542396,31.05.2014,0.5,U.S.A.,US
4485,206670742,31.05.2014,0.877,U.S.A.,US
4486,186711785308213,31.05.2014,0.261,U.S.A.,US
4487,269297001426,31.05.2014,0.9194,U.S.A.,US
4488,1489765858,31.05.2014,0.6317,AUSTRALIA,Australia
4489,189669356346606,31.05.2014,0.1838,CHINA,China
4490,369592842106,31.05.2014,0.5660000000000001,U.S.A.,US
4491,880886802006,31.05.2014,0.4612,U.S.A.,US
4492,206670727,31.05.2014,0.2963,UNITED KINGDOM,UK
4493,216437580763800,31.10.2018,0.0927,UNITED KINGDOM,UK
4494,206670698,31.03.2015,0.32899999999999996,Europe - Miscellaneous,Europe
4495,195667467951412,31.10.2018,0.1566,U.S.A.,US
4496,301519260,30.09.2013,0.276,U.S.A.,US
4497,460145818838,30.09.2013,0.276,U.S.A.,US
4498,186614022288995,30.09.2013,0.295,CHINA,China
4499,269287883541,31.10.2013,0.9996,JAPAN,Japan
4500,188703112484212,31.10.2013,0.5844,BRAZIL,Latin America
4501,192290937586348,31.10.2013,0.5382,U.S.A.,US
4502,206670742,31.10.2013,0.847,U.S.A.,US
4503,413976258580,31.10.2013,0.5509,U.S.A.,US
4504,206670770,31.10.2013,0.2597,CHINA,China
4505,272675524722,31.10.2013,0.5429999999999999,U.S.A.,US
4506,656760542396,31.10.2013,0.455,U.S.A.,US
4507,207934051132,31.10.2013,0.629,U.S.A.,US
4508,275505523,31.10.2013,0.3194,UNITED KINGDOM,UK
4509,272675524722,31.03.2015,0.6509999999999999,U.S.A.,US
4510,188703120510450,31.03.2015,0.9669,CHINA,China
4511,206670694,31.03.2015,0.6651,U.S.A.,US
4512,55902523917,31.03.2015,0.223,CHINA,China
4513,1461078666,31.03.2015,0.3196,UNITED KINGDOM,UK
4514,27160283895,31.01.2017,0.2158,ITALY,Eurozone
4515,52079200642,30.09.2016,0.5867,U.S.A.,US
4516,638750702637,30.09.2016,0.9897,RUSSIA,World
4517,188703120510450,30.09.2016,0.9861,CHINA,China
4518,189669396589741,30.09.2016,0.2292,TAIWAN,Emerging Asia (ex-China)
4519,206670727,30.09.2016,0.2603,UNITED KINGDOM,UK
